field_id	title	item_type
132234	Date O44 first reported (placenta praevia)	0
132235	Source of report of O44 (placenta praevia)	0
132236	Date O45 first reported (premature separation of placenta [abruptio placentae])	0
132237	Source of report of O45 (premature separation of placenta [abruptio placentae])	0
132238	Date O46 first reported (antepartum haemorrhage, not elsewhere classified)	0
132239	Source of report of O46 (antepartum haemorrhage, not elsewhere classified)	0
132240	Date O47 first reported (false labour)	0
132241	Source of report of O47 (false labour)	0
132242	Date O48 first reported (prolonged pregnancy)	0
132243	Source of report of O48 (prolonged pregnancy)	0
132244	Date O60 first reported (preterm delivery)	0
132245	Source of report of O60 (preterm delivery)	0
132246	Date O61 first reported (failed induction of labour)	0
132247	Source of report of O61 (failed induction of labour)	0
132248	Date O62 first reported (abnormalities of forces of labour)	0
132249	Source of report of O62 (abnormalities of forces of labour)	0
132250	Date O63 first reported (long labour)	0
132251	Source of report of O63 (long labour)	0
132252	Date O64 first reported (obstructed labour due to malposition and malpresentation of foetus)	0
132253	Source of report of O64 (obstructed labour due to malposition and malpresentation of foetus)	0
132254	Date O65 first reported (obstructed labour due to maternal pelvic abnormality)	0
132255	Source of report of O65 (obstructed labour due to maternal pelvic abnormality)	0
132256	Date O66 first reported (other obstructed labour)	0
132257	Source of report of O66 (other obstructed labour)	0
132258	Date O67 first reported (labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified)	0
132259	Source of report of O67 (labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified)	0
132260	Date O68 first reported (labour and delivery complicated by foetal stress [distress])	0
132261	Source of report of O68 (labour and delivery complicated by foetal stress [distress])	0
132262	Date O69 first reported (labour and delivery complicated by umbilical cord complications)	0
132263	Source of report of O69 (labour and delivery complicated by umbilical cord complications)	0
132264	Date O70 first reported (perineal laceration during delivery)	0
132265	Source of report of O70 (perineal laceration during delivery)	0
132266	Date O71 first reported (other obstetric trauma)	0
132267	Source of report of O71 (other obstetric trauma)	0
132268	Date O72 first reported (postpartum haemorrhage)	0
132269	Source of report of O72 (postpartum haemorrhage)	0
132270	Date O73 first reported (retained placenta and membranes, without haemorrhage)	0
132271	Source of report of O73 (retained placenta and membranes, without haemorrhage)	0
132272	Date O74 first reported (complications of anaesthesia during labour and delivery)	0
132273	Source of report of O74 (complications of anaesthesia during labour and delivery)	0
132274	Date O75 first reported (other complications of labour and delivery, not elsewhere classified)	0
132275	Source of report of O75 (other complications of labour and delivery, not elsewhere classified)	0
132276	Date O80 first reported (single spontaneous delivery)	0
132277	Source of report of O80 (single spontaneous delivery)	0
132278	Date O81 first reported (single delivery by forceps and vacuum extractor)	0
132279	Source of report of O81 (single delivery by forceps and vacuum extractor)	0
132280	Date O82 first reported (single delivery by caesarean section)	0
132281	Source of report of O82 (single delivery by caesarean section)	0
132282	Date O83 first reported (other assisted single delivery)	0
132283	Source of report of O83 (other assisted single delivery)	0
132284	Date O84 first reported (multiple delivery)	0
132285	Source of report of O84 (multiple delivery)	0
132286	Date O85 first reported (puerperal sepsis)	0
132287	Source of report of O85 (puerperal sepsis)	0
132288	Date O86 first reported (other puerperal infections)	0
132289	Source of report of O86 (other puerperal infections)	0
132290	Date O87 first reported (venous complications in the puerperium)	0
132291	Source of report of O87 (venous complications in the puerperium)	0
132292	Date O88 first reported (obstetric embolism)	0
132293	Source of report of O88 (obstetric embolism)	0
132294	Date O89 first reported (complications of anaesthesia during the puerperium)	0
132295	Source of report of O89 (complications of anaesthesia during the puerperium)	0
132296	Date O90 first reported (complications of the puerperium, not elsewhere classified)	0
132297	Source of report of O90 (complications of the puerperium, not elsewhere classified)	0
132298	Date O91 first reported (infections of breast associated with childbirth)	0
132299	Source of report of O91 (infections of breast associated with childbirth)	0
132300	Date O92 first reported (other disorders of breast and lactation associated with childbirth)	0
132301	Source of report of O92 (other disorders of breast and lactation associated with childbirth)	0
132302	Date O94 first reported (sequelae of complication of pregnancy, childbirth and the puerperium)	0
132303	Source of report of O94 (sequelae of complication of pregnancy, childbirth and the puerperium)	0
132304	Date O95 first reported (obstetric death of unspecified cause)	0
132305	Source of report of O95 (obstetric death of unspecified cause)	0
132306	Date O96 first reported (death from any obstetric cause occurring more than 42 days but less than one year after delivery)	0
132307	Source of report of O96 (death from any obstetric cause occurring more than 42 days but less than one year after delivery)	0
132308	Date O97 first reported (death from sequelae of direct obstetric causes)	0
132309	Source of report of O97 (death from sequelae of direct obstetric causes)	0
132310	Date O98 first reported (maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)	0
132311	Source of report of O98 (maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)	0
132312	Date O99 first reported (other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)	0
132313	Source of report of O99 (other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)	0
132314	Date P00 first reported (foetus and newborn affected by maternal conditions that may be unrelated to present pregnancy)	0
132315	Source of report of P00 (foetus and newborn affected by maternal conditions that may be unrelated to present pregnancy)	0
132316	Date P01 first reported (foetus and newborn affected by maternal complications of pregnancy)	0
132317	Source of report of P01 (foetus and newborn affected by maternal complications of pregnancy)	0
132318	Date P02 first reported (foetus and newborn affected by complications of placenta, cord and membranes)	0
132319	Source of report of P02 (foetus and newborn affected by complications of placenta, cord and membranes)	0
132320	Date P03 first reported (foetus and newborn affected by other complications of labour and delivery)	0
132321	Source of report of P03 (foetus and newborn affected by other complications of labour and delivery)	0
132322	Date P04 first reported (foetus and newborn affected by noxious influences transmitted via placenta or breast milk)	0
132323	Source of report of P04 (foetus and newborn affected by noxious influences transmitted via placenta or breast milk)	0
132324	Date P05 first reported (slow foetal growth and foetal malnutrition)	0
132325	Source of report of P05 (slow foetal growth and foetal malnutrition)	0
132326	Date P07 first reported (disorders related to short gestation and low birth weight, not elsewhere classified)	0
132327	Source of report of P07 (disorders related to short gestation and low birth weight, not elsewhere classified)	0
132328	Date P08 first reported (disorders related to long gestation and high birth weight)	0
132329	Source of report of P08 (disorders related to long gestation and high birth weight)	0
132330	Date P10 first reported (intracranial laceration and haemorrhage due to birth injury)	0
132331	Source of report of P10 (intracranial laceration and haemorrhage due to birth injury)	0
132332	Date P11 first reported (other birth injuries to central nervous system)	0
132333	Source of report of P11 (other birth injuries to central nervous system)	0
132334	Date P12 first reported (birth injury to scalp)	0
132335	Source of report of P12 (birth injury to scalp)	0
132336	Date P13 first reported (birth injury to skeleton)	0
132337	Source of report of P13 (birth injury to skeleton)	0
132338	Date P14 first reported (birth injury to peripheral nervous system)	0
132339	Source of report of P14 (birth injury to peripheral nervous system)	0
132340	Date P15 first reported (other birth injuries)	0
132341	Source of report of P15 (other birth injuries)	0
132342	Date P20 first reported (intra-uterine hypoxia)	0
132343	Source of report of P20 (intra-uterine hypoxia)	0
132344	Date P21 first reported (birth asphyxia)	0
132345	Source of report of P21 (birth asphyxia)	0
132346	Date P22 first reported (respiratory distress of newborn)	0
132347	Source of report of P22 (respiratory distress of newborn)	0
132348	Date P23 first reported (congenital pneumonia)	0
132349	Source of report of P23 (congenital pneumonia)	0
132350	Date P24 first reported (neonatal aspiration syndromes)	0
132351	Source of report of P24 (neonatal aspiration syndromes)	0
132352	Date P25 first reported (interstitial emphysema and related conditions originating in the perinatal period)	0
132353	Source of report of P25 (interstitial emphysema and related conditions originating in the perinatal period)	0
132354	Date P26 first reported (pulmonary haemorrhage originating in the perinatal period)	0
132355	Source of report of P26 (pulmonary haemorrhage originating in the perinatal period)	0
